Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Room,Starboard,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
0,0,0,0,1,0,0,0,0,0,1,95,0,0,0.620253164556962,0,0.016339586755424917,0.0224112689431409,0.0,0.04444668413626285,0.0
0,1,0,0,0,0,0,1,0,0,0,12,0,0,0.4050632911392405,0,0.0,0.08372571519012385,0.7539797395079595,0.0,0.003636853448275862
0,0,0,0,0,1,0,0,0,0,1,61,1,0,0.7974683544303798,0,0.0003458113599031728,0.0002374075099908994,0.0,0.013898407579117113,0.03749102011494253
0,0,0,0,1,0,0,0,1,0,1,73,1,0,0.6835443037974683,0,0.011152416356877323,0.0,0.05318379160636758,0.051804071759725866,0.0
0,0,0,0,1,0,0,0,0,0,1,74,1,0,0.26582278481012656,0,0.01106596351690153,0.0,0.00241196333815726,0.03164684539407377,0.0
0,0,1,0,0,0,0,0,1,0,1,14,0,0,0.4810126582278481,0,0.089046425175067,0.05329798599295691,0.02375783888084901,0.00015117919774239064,0.0
0,0,0,1,0,0,0,0,1,0,1,24,1,0,0.6329113924050633,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,82,1,0,0.4050632911392405,0,8.64528399757932e-05,0.0,0.10347322720694646,0.0,0.030935704022988505
0,1,0,0,0,0,0,1,0,0,0,17,1,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,16,0,0,0.37974683544303794,0,0.0,0.03442408894868041,0.008080077182826821,5.0393065914130216e-05,0.020698635057471264
0,0,0,0,0,1,0,0,0,0,1,68,1,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,17,0,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,17,0,1,0.4329113924050632,0,0.0,0.0,0.0,0.0,0.00028735632183908046
0,0,1,0,0,0,0,0,1,0,0,17,0,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,17,0,0,0.7468354430379747,0,0.00458200051871704,0.0,0.3299565846599132,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,18,1,0,0.3924050632911392,0,0.0,0.09979029003284137,0.0,0.0,0.12374281609195402
0,0,0,0,1,0,0,0,0,0,1,102,0,0,0.31645569620253167,0,0.02126739863404513,0.0,0.06524360829715388,0.0,0.0007183908045977011
0,1,0,0,0,0,0,1,0,0,1,14,0,0,0.4810126582278481,0,0.0006916227198063456,0.005816483994777035,0.0,0.3864140294295505,0.002065373563218391
0,1,0,0,0,0,0,1,0,0,0,14,0,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,16,1,1,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,18,0,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,18,0,0,0.569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,0,104,0,1,0.6708860759493671,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,75,0,0,0.26582278481012656,0,0.0,0.0,0.08285094066570188,0.0,0.0009428879310344827
0,0,0,1,0,0,0,0,1,0,1,31,0,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,105,0,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,106,0,0,0.46835443037974683,0,0.03826402697328608,0.0,0.12325132657983599,0.0007558959887119533,0.0
0,0,1,0,0,0,0,0,1,0,1,17,1,0,0.43037974683544306,0,0.056021440304313996,0.0,0.044741919922817175,0.0019149365047369483,0.0
0,0,0,0,0,1,0,0,0,0,1,72,1,1,0.5822784810126582,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,15,0,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,15,0,0,0.24050632911392406,0,8.64528399757932e-05,0.05452459146124323,0.007597684515195369,0.008214069744003225,0.029588721264367814
0,0,0,0,0,1,0,0,0,0,1,73,1,1,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,73,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,73,1,1,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,73,1,0,0.08860759493670886,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,73,1,0,0.43037974683544306,0,0.14947696031814645,0.0006726546116408816,0.0,0.0,0.05827945402298851
0,0,0,0,0,1,0,0,0,0,1,73,1,0,0.12658227848101267,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,77,0,0,0.0,0,0.011723005100717557,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,77,0,1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,107,0,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,108,0,0,0.26582278481012656,0,0.001296792599636898,0.013650931824476714,0.002170767004341534,0.024491030034267284,0.0
0,0,1,0,0,0,0,1,0,0,0,20,0,0,0.46835443037974683,0,0.3548889081006311,0.08234083804851028,0.000120598166907863,0.005946381777867366,0.02002514367816092
0,0,0,1,0,0,0,0,0,0,1,557,0,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,76,1,0,0.21518987341772153,0,0.0381257024293248,0.0,0.015798359864930053,0.015873815762951018,0.0002244971264367816
0,0,0,0,0,1,0,0,0,0,1,79,0,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.4430379746835443,0,0.0,0.2548965298935623,0.08104196816208394,0.011993549687562992,0.0026939655172413795
0,0,0,0,0,1,0,0,0,0,1,80,0,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,21,1,0,0.21518987341772153,0,0.06570415838160283,0.029755074585526058,0.0,0.0008062890546260835,0.11094647988505747
1,0,0,0,0,0,0,1,0,0,0,21,1,0,0.49367088607594933,0,0.0,0.02164365132750366,0.0,0.05649062688973997,0.2083782327586207
1,0,0,0,0,0,0,1,0,0,0,21,1,1,0.7088607594936709,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,22,1,0,0.4430379746835443,0,0.2960145240771159,0.0007913583666363314,0.0,0.022273735134045555,0.050736350574712645
1,0,0,0,0,0,0,1,0,0,1,22,1,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,1,0,34,1,0,0.3670886075949367,0,0.0,0.0,0.03473227206946455,0.019905261036081437,0.0
0,0,0,0,1,0,0,0,1,0,1,94,1,0,0.18987341772151897,0,0.42552087836085417,0.0,0.29269175108538353,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,35,1,0,0.46835443037974683,0,0.09189936889426818,0.005262533138131603,0.011939218523878437,0.00010078613182826043,0.0
1,0,0,0,0,0,0,1,0,0,1,23,1,1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,85,0,1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,20,1,0,0.22784810126582278,0,0.0003458113599031728,0.3700391722391485,0.0,0.0005039306591413022,0.002065373563218391
0,0,0,0,1,0,0,0,1,0,1,112,0,0,0.7721518987341772,0,0.1920117575862367,0.0,0.0,5.0393065914130216e-05,0.0
0,0,0,0,1,0,0,0,1,0,1,113,0,1,0.569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,113,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,101,1,0,0.8227848101265822,0,0.0,0.03181260633878052,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,104,1,0,0.34177215189873417,0,0.024725512233076858,0.0,0.12337192474674386,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,104,1,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,229,0,0,0.4050632911392405,0,0.2198495720584421,3.9567918331816565e-05,0.006632899179932465,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,84,1,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,84,1,0,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,88,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,119,0,0,0.20253164556962025,0,0.0,0.014996241047758478,0.0,0.12537794799435598,4.489942528735632e-05
0,0,0,0,1,0,0,0,0,0,1,122,0,0,0.5189873417721519,0,0.0,0.0408340917184347,0.0,0.0,0.0014367816091954023
0,0,0,0,0,1,0,0,0,0,1,88,1,1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,92,0,0,0.20253164556962025,0,0.0,0.01946741581925375,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,127,0,0,0.21518987341772153,0,0.0,0.0009496300399635976,0.0811625663289918,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,110,1,0,0.5063291139240507,0,0.00043226419987896605,0.0,0.00036179450072358903,0.022525700463616207,0.01903735632183908
0,0,0,0,0,1,0,0,0,1,0,93,0,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,26,0,1,0.6708860759493671,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,26,0,1,0.5316455696202531,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,40,1,0,0.3924050632911392,0,0.0,0.01693506904601749,0.03557645923781959,0.05815359806490627,0.04602191091954023
0,0,0,0,1,0,0,0,1,0,1,130,0,0,0.22784810126582278,0,0.14212846892020403,0.017014204882681124,0.019054510371442356,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,132,0,0,0.6455696202531646,1,0.06527189418172387,0.0002374075099908994,0.03424987940183309,0.005140092723241282,8.979885057471264e-06
0,0,0,0,1,0,0,0,1,0,1,132,0,0,0.25316455696202533,0,0.0,0.0,0.15448625180897252,0.00040314452731304173,0.0
0,0,0,0,1,0,0,0,1,0,0,132,0,0,0.24050632911392406,0,0.0,0.0,0.17305836951278342,0.0007558959887119533,0.0
0,0,0,1,0,0,0,0,0,0,1,41,1,0,0.27848101265822783,0,0.04313996714792081,0.001820124243263562,0.020984081041968163,0.0030739770207619433,0.00031429597701149425
1,0,0,0,0,0,0,1,0,0,0,27,0,0,0.5189873417721519,0,0.0,0.06045977921101571,0.001326579835986493,0.5161761741584358,0.0007632902298850574
0,0,0,1,0,0,0,1,0,0,1,42,1,0,0.35443037974683544,0,0.0,0.04146717841174376,0.17715870718765075,0.0,0.0009877873563218392
0,0,0,0,1,0,0,0,1,0,0,111,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,111,1,1,0.5316455696202531,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,0,111,1,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,24,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,24,1,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,21,1,0,0.31645569620253167,1,0.002593585199273796,0.22624935702132712,0.0,0.0,0.06218570402298851
0,0,1,0,0,0,0,0,1,0,1,22,1,0,0.569620253164557,0,0.0,0.0,0.1274722624216112,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,134,0,0,0.24050632911392406,0,0.0,0.0030467297115498756,0.0,0.026809111066317275,0.011494252873563218
0,0,0,1,0,0,0,0,0,1,0,37,0,0,0.20253164556962025,0,0.006224604478257111,0.00015827167332726626,0.17559093101784853,0.002005644023382383,0.0
0,0,0,0,0,1,0,0,0,0,1,97,0,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,26,0,1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,0,26,0,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,0,27,0,0,0.45569620253164556,0,0.06466672430189331,0.0,0.026772793053545588,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,27,0,0,0.26582278481012656,0,0.0903432177747039,0.0035611126498634907,0.13386396526772792,0.016780890949405363,0.0
0,0,0,0,0,1,0,0,0,0,1,99,0,0,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,28,0,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,96,1,1,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,96,1,0,0.08860759493670886,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,96,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,116,1,0,0.4050632911392405,0,0.054638194864701305,0.0,0.0,0.00010078613182826043,0.0
0,0,0,0,0,1,0,0,0,0,0,96,1,0,0.06329113924050633,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,100,0,0,1.0,0,0.0,0.0,0.1062469850458273,0.00035275146139891153,0.0
0,0,0,0,1,0,0,0,0,0,1,139,0,0,0.24050632911392406,0,0.0,0.0,0.08333333333333334,0.0,0.0025592672413793103
0,0,0,0,0,1,0,0,0,0,1,100,1,1,0.37974683544303794,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,119,1,0,0.16455696202531644,0,8.64528399757932e-05,0.03462192854033949,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,29,0,0,0.6708860759493671,0,0.05152589262557275,0.0,0.1939218523878437,0.02544849828663576,0.0
0,0,0,1,0,0,0,0,1,0,1,40,0,0,0.5063291139240507,0,0.061381516382813174,0.014996241047758478,0.031837916063675836,0.0,0.0002244971264367816
0,0,0,1,0,0,0,0,1,0,1,40,0,0,0.4050632911392405,0,0.11057318232903951,0.0,0.00241196333815726,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,104,0,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,47,1,0,0.7974683544303798,0,0.0011238869196853116,0.05598860443952044,0.0,0.008566821205402137,0.0009428879310344827
0,0,0,0,1,0,0,0,1,0,1,120,1,0,0.22784810126582278,0,0.09295409354197284,0.0,0.006512301013024602,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,106,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,124,1,0,0.17721518987341772,0,0.0007780755597821389,0.0,0.21587071876507477,0.00040314452731304173,0.001391882183908046
0,0,0,0,0,1,0,0,0,1,0,105,1,1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,106,1,1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,125,1,0,0.7341772151898734,0,0.0,0.0,0.005547515677761699,0.038046764765168314,0.0
0,0,0,0,1,0,0,0,0,0,1,148,0,0,0.27848101265822783,0,0.0,0.002571914691568077,0.026652194886637726,0.0002519653295706511,0.013649425287356323
0,0,0,0,0,1,0,0,0,0,0,108,0,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,29,0,1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,29,0,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,128,1,0,0.18987341772151897,0,0.11619261692746606,0.0,0.12301013024602027,0.0,4.489942528735632e-05
0,0,0,1,0,0,0,0,1,0,1,51,1,0,0.5316455696202531,0,0.040287023428719634,0.0,0.07030873130728413,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,31,0,1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,31,0,0,0.24050632911392406,0,0.0,0.05943101333438848,0.000120598166907863,0.04404353960894981,0.019621048850574713
1,0,0,0,0,0,0,1,0,0,1,31,0,1,0.46582278481012657,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,31,0,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,31,0,0,0.18987341772151897,0,0.0,0.01729118031100384,0.0,0.00010078613182826043,0.21008441091954022
1,0,0,0,0,0,0,1,0,0,1,31,0,0,0.4810126582278481,0,8.64528399757932e-05,0.09306374391643256,0.19343945972021226,0.0033259423503325942,0.11597521551724138
1,0,0,0,0,0,0,1,0,0,0,31,0,1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,129,1,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,52,1,0,0.4759493670886076,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,26,1,0,0.24050632911392406,0,0.14359816719979251,0.0,0.04220935841775205,0.016932070147147753,0.01037176724137931
0,0,0,0,1,0,0,0,0,0,1,130,1,0,0.5822784810126582,0,0.0014696982795884845,0.0017014204882681123,0.07947419199228171,0.0020157226365652087,0.0
0,0,0,0,1,0,0,0,1,0,1,151,0,0,0.26582278481012656,0,0.048327137546468404,0.02868674079056701,0.00036179450072358903,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,131,1,0,0.3670886075949367,0,0.0,0.0,0.0039797395079594795,0.027161862527716185,0.0
0,0,0,0,0,1,0,0,0,1,0,110,0,1,0.359493670886076,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,135,1,0,0.5569620253164557,0,0.0012103397596611048,0.0,0.2191268692715871,0.00010078613182826043,0.007677801724137931
0,0,0,0,1,0,0,0,0,0,1,136,1,0,0.24050632911392406,0,0.062246044782571106,0.0,0.000844187168355041,0.0,0.0014367816091954023
0,0,0,0,1,0,0,0,0,0,1,136,1,0,0.3670886075949367,0,0.005187170398547592,0.018992600799271953,0.000602990834539315,0.0,0.012392241379310345
0,0,0,0,1,0,0,0,1,0,1,155,0,0,0.31645569620253167,0,0.02299645543356099,0.0038776559965180233,0.09020742884708152,0.008516428139488006,0.00026939655172413793
0,0,0,1,0,0,0,0,0,0,1,271,0,0,0.5189873417721519,0,0.0,0.03501760772365766,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,137,1,0,0.24050632911392406,0,0.019745828650471167,0.0064495706880861,0.1793294741919923,5.0393065914130216e-05,0.01001257183908046
0,0,0,1,0,0,0,0,1,0,1,54,1,0,0.4177215189873418,0,0.0003458113599031728,0.0060538915047679345,0.1075735648818138,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,138,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,26,1,1,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,45,0,0,0.26582278481012656,0,0.0,0.0,0.0,0.03965934287442048,4.489942528735632e-05
0,0,0,0,1,0,0,0,1,0,1,158,0,0,0.4050632911392405,0,0.0458200051871704,0.0,0.1441148094548963,0.0005543237250554324,0.03538074712643678
0,0,0,0,1,0,0,0,1,0,1,139,1,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,139,1,0,0.4050632911392405,0,0.1474020921587274,0.0,0.021104679208876025,0.021870590606732514,0.0077227011494252875
0,0,0,0,1,0,0,0,1,0,1,159,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,141,1,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,113,1,1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,0,32,0,0,0.3924050632911392,0,0.0,0.040715387963439244,0.15038591413410518,0.0,0.0023347701149425285
0,1,0,0,0,0,0,1,0,0,1,29,1,0,0.27848101265822783,0,0.0002593585199273796,0.09852411664622325,0.0,0.06032049989921387,0.00646551724137931
1,0,0,0,0,0,0,1,0,0,0,137,0,1,0.9367088607594937,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,29,1,0,0.6708860759493671,0,0.040805740468574395,0.0001187037549954497,0.0,0.09751058254384197,0.11247306034482758
0,1,0,0,0,0,0,1,0,0,0,25,0,1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,25,0,0,0.2911392405063291,0,0.0,0.1872749574644878,0.0,0.07115500907075187,0.1984105603448276
0,1,0,0,0,0,0,1,0,0,1,25,0,1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,160,0,0,0.22784810126582278,0,0.01538860551569119,0.0,0.001326579835986493,0.024087885506954242,0.0
0,1,0,0,0,0,0,1,0,0,1,30,1,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,30,1,0,0.6075949367088608,0,8.64528399757932e-05,0.0005539508566454319,0.000241196333815726,0.187311026002822,0.0
0,0,0,1,0,0,0,0,1,0,1,55,1,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,27,0,0,0.43037974683544306,0,0.0,0.1349266015114945,0.0,0.0,0.0653735632183908
1,0,0,0,0,0,0,1,0,0,0,33,0,0,0.34177215189873417,0,0.0,0.050963478811379734,0.0,0.06762749445676275,0.15741738505747127
1,0,0,0,0,0,0,1,0,0,1,33,0,0,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,31,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,31,1,1,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,31,1,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,31,1,0,0.2911392405063291,0,0.0,0.07347762434218336,0.000120598166907863,0.019451723442854264,0.7156968390804598
0,1,0,0,0,0,0,1,0,0,1,31,1,0,0.3291139240506329,0,0.0,0.1316028963716219,0.00036179450072358903,0.03129409393267486,0.0022898706896551722
0,1,0,0,0,0,0,1,0,0,0,31,1,1,0.5822784810126582,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,32,1,1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,32,1,0,0.31645569620253167,0,0.0,0.06493095398251099,0.00241196333815726,0.08380366861519854,0.0004489942528735632
0,0,1,0,0,0,0,0,1,0,1,27,1,1,0.6329113924050633,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,164,0,0,0.35443037974683544,0,0.0001729056799515864,0.014719265619435762,0.0,0.0,0.0227191091954023
0,0,0,0,0,1,0,0,0,1,0,116,0,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,34,1,0,0.3670886075949367,1,0.012881473156393188,0.06742373283741543,0.0,0.3730094738963919,0.0006285919540229885
0,0,0,0,1,0,0,0,1,0,1,167,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,118,0,0,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,28,0,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,150,1,0,0.5949367088607594,0,0.3183193567908706,0.14386895105448502,0.07235890014471781,0.004182624470872808,0.0030801005747126435
0,0,0,0,1,0,0,0,1,0,1,168,0,0,0.35443037974683544,0,0.07175585717990836,0.0,0.03352629040038591,0.00015117919774239064,8.979885057471264e-05
0,0,0,1,0,0,0,0,1,0,1,58,1,1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,153,1,0,0.27848101265822783,1,0.19253047462609146,0.012820005539508567,0.0056681138446695615,0.007780689377141705,0.0
0,0,0,0,1,0,0,0,1,0,0,155,1,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,1,7,0,0,0.26582278481012656,0,0.0,0.10576504570094568,0.0,0.08455956460391051,0.0013469827586206897
0,0,0,0,0,0,0,1,0,0,1,7,0,0,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0.8481012658227848,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,172,0,0,0.49367088607594933,0,0.015734416875594362,0.005856051913108852,0.004220935841775205,0.001159040516024995,0.0124371408045977
0,0,0,0,0,1,0,0,0,1,0,122,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,34,0,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,0,34,0,0,0.3670886075949367,0,0.0,0.02765797491393978,0.045465508924264354,0.19441644829671437,0.00026939655172413793
0,0,0,1,0,0,0,0,1,0,1,46,0,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,35,0,0,0.2911392405063291,0,0.2227889686176191,0.0,0.0,0.0,8.979885057471264e-05
0,0,0,0,1,0,0,0,0,1,0,174,0,0,0.5189873417721519,0,0.0,0.006766114034740632,0.00964785335262904,0.12059060673251361,0.00017959770114942528
0,0,0,1,0,0,0,0,1,0,1,47,0,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,124,0,1,0.5443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,61,1,1,0.6835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,161,1,0,0.17721518987341772,0,0.060344082303103654,0.0,0.0,5.0393065914130216e-05,0.0
